Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Malaysia,MYS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
North America,NAC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
New Caledonia,NCL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,1110000000,1076000000,1794000000,3138000000,3083000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Netherlands,NLD,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,12792064291.581,15414913940.582,17484151725.9531,19548851709.1632,21264140925.9839,23333378711.3549,25552363968.0357,27780424829.0383,30013023492.2018,32894527864.3742,37799892000.3086,37595690903.068,39016022979.4301,38453335511.4784,40445430660.1141,42065426031.5559,40831143843.7907,39106779022.6482,44357016122.8111,47165915660.409,48604398945.4148,53900014067.1867,50542000000,50863000000,53826000000,56461000000,62125000000,66548000000,63506000000,64012000000,68040000000,70730000000,68893000000,77673000000,79167000000,87933000000,80896000000,84719000000,90619000000,96775000000,99377000000,100525000000,98276000000,106080000000,104099000000,110243000000,111544000000,,
Norway,NOR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,7372000000,11670000000,13177000000,15143000000,16866000000,18934000000,21286000000,23683000000,25741000000,30482000000,34238000000,37183000000,40399000000,45221000000,52986000000,58798000000,65050000000,71553000000,73439000000,77021000000,79964000000,76947000000,80100000000,93246000000,99656000000,107591000000,117812000000,126011000000,133544000000,142827000000,152296000000,156478000000,164698000000,174250000000,189606000000,205630000000,225272000000,233826000000,243955000000,259753000000,277931000000,293454000000,313517000000,326116000000,331756000000,341082000000,357902000000,378327000000,,
Nepal,NPL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Nauru,NRU,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
New Zealand,NZL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,120000000,23853000,131838000,112752000,106735000,109000000,101000000,0,2278460000,2522620000,2745450000,2782280000,2513840000,2617660000,2392110000,2048850000,2063440000,1991700000,2168870000,,
OECD members,OED,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444785.78,7551034.94,8843147,11026906.51,1825675.69,,,
Peru,PER,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50780000,490180000,851980000,1217120000,1526770000,2194200000,2389200000,2936900000,2985300000,2996900000,3185400000,3260200000,3320100000,3503800000,3737800000,4023100000,4628774715.39265,5191265233.48522,6744189059.19427,7217636447.84574,7966690444.74856,9070967388.61529,10280779587.2485,11493377669.0271,12512906057.4221,13873026249.5783,14486685782.468,14736554508.4602,16246509321.7037,17265982879.4144,,
Philippines,PHL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Palau,PLW,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Papua New Guinea,PNG,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130000,4420000,6510000,6530000,6304000,7287000,7874000,5770000,4650000,3527000,4888000,4003000,4446000,,,,,,,,,,,,0,0,0,0,0,0,,
Poland,POL,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,92140000,111160000,132970000,160410000,234710000,,,,,,21655000000,41211000000,52763000000,64674000000,74983000000,97831000000,102848000000,112392000000,111914000000,114969000000,121595000000,129455000000,138129000000,150294000000,155229000000,164167000000,168991000000,187996000000,209344000000,218294000000,224298000000,240068000000,253155000000,271958000000,294837000000,320524000000,,
Pre-demographic dividend,PRE,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,83299248.810367,104248760.487226,134675432.208378,173082870.282619,245408565.357488,303269121.417384,345666942.66817,483833960.156024,613521413.393721,751688430.881575,893845831.545974,1055456350.19603,1303358905.03886,1971249289.213,2293557526.36147,2793717141.68853,3284085354.29615,4054728105.26631,4812402110.9127,5430911503.2771,5727197454.13553,6247942458.67459,8653337000,9144798000,10116539000,11234049000,11937593000,13281643000,14259923000,15371326000,16191699000,17034537000,18191758000,18540844000,19176114000,20007145000,20415145000,20631853000,20508191000,18503478000,19691547000,19825907000,20174149000,20991692000,22065310000,23228750000,24629538000,,
Paraguay,PRY,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475300000000,1711100000000,2077150163153,2547490607783,2886528149289,3303674025868,3979251833798,4844110480716,5543980000000,6745908222516,7085023424704,7097213072991,8109179199960,8265440180650,8783011607682,,
West Bank and Gaza,PSE,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,1030000,1242000,1437000,1720000,2163000,2493000,2823000,2999000,3662000,3949000,4257000,4325000,4662000,4610000,4780000,4915000,5067000,5394000,6757000,22783000,64076000,199875000,427228000,598300000,849700000,1837600000,3521600000,6271300000,9254100000,13246300000,16899500000,19528400000,23887600000,29642600000,35583400000,43629800000,51977500000,51242700000,49527200000,50808000000,51953000000,54817400000,56983300000,57604300000,67008600000,80225700000,108599400000,119587200000,,
Russian Federation,RUS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322699000000,519625000000,620084000000,1275330000000,1107845224300,1263919015500,1188972400000,1513400000000,2004000000000,2217900000000,2354600000000,2508800000000,3493500000000,3993000000000,4932600000000,5623636719084.28,5482602523048.64,6887014000000,6464390000000,7507623000000,8096548000000,,
Rwanda,RWA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,105000000,170000000,248000000,224000000,354000000,421000000,456000000,570000000,,,,,,,,,1549000000,1560000000,1193000000,684000000,,,,,,,,,,,,,,,,,,,,,,91650000000,98446815949,143846550653,156665158570,161735301838,180935180102,,
South Asia,SAS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,
Sudan,SDN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,
Senegal,SEN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104303686609,118581974608,133287000000,148168922063,,,
Singapore,SGP,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Solomon Islands,SLB,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
Sierra Leone,SLE,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191300000,192280000,274720000,337300000,340600000,344600000,358200000,356500000,365000000,390900000,439000000,464900000,477800000,499200000,549038147.54,560600000,581949019.8,625065404.97,655082007.04,670468557.96,640000000,747400000,,
San Marino,SMR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82400000000,,,,,,,94358067,98728593.3,102570486.57,107612747.88,123222473.63,143695621.58,157551536.82,163711293.32,167665554.7,161658470.62,163974954.95,168294672.3,167808611.47,171907483.17,175621496.26,179479599,185156241,190567999,,
Somalia,SOM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
Serbia,SRB,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313025000000,364080992000,373073300000,379009800000,406706423000,445566000000,489419197690.1,510579155500,508025117582.23,528132523000,567841079695.31,620412413000,683007563000,,
Sub-Saharan Africa (excluding high income),SSA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2914360000,3439554000,3598253000,3909579000,3950875000,4426014000,4858860000,5407800000,5698471000,6023979000,6341405000,6586584000,7322762000,8058196000,8018175000,8296236000,8690915000,9081022000,9977450000,10361729000,11042050000,11620104000,12551317000,13393224000,14262268000,,
Slovenia,SVN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802453680.520781,1163411784.34318,1342013019.52929,1838662000,1907473000,2069230000,2311936000,2559138000,2840614000,3223679000,3568764000,3851700000,4162085000,4436041000,4689094000,5090042000,5618974000,5693191000,5811887000,5849508000,5816848000,5724096000,5822345000,6059696000,6297359000,6704834000,7162368000,7675285000,,
Sweden,SWE,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,14270000000,15550000000,18710000000,25030000000,32700000000,39250000000,48010000000,54190000000,61650000000,74750000000,85560000000,92800000000,103160000000,97370000000,112510000000,125180000000,138670000000,162110000000,188600000000,191040000000,227790000000,187420000000,185040000000,106694000000,119069000000,130046000000,98378000000,98699000000,119528000000,112714000000,98190000000,100454000000,102462000000,95718000000,91268000000,97202000000,102847000000,102271000000,104734000000,112589000000,115160000000,118265000000,121603000000,128434000000,134426000000,141008000000,148844000000,156014000000,,
Eswatini,SWZ,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,63100000,60000000,67400000,63400000,137700000,,,,180000000,215200000,175900000,165700000,191000000,119900000,208400000,194100000,,,,,22500000,25710000,26775868,14997819,15316363.34,8167321.27,0,0,0,0,0,0,0,0,,,
Syrian Arab Republic,SYR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Thailand,THA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,0,0,24000000,35000000,54000000,75000000,91000000,114000000,152000000,187000000,204000000,224000000,249000000,268000000,285000000,304000000,333000000,394000000,441000000,3439000000,5138000000,6475000000,9272000000,9880000000,11993000000,13044000000,8968000000,15932000000,27073000000,27059800000,30210142620,46013040896.82,61999071783.3,73337722587.09,74008988200,79809288200,84900000000,82750490000,132393620000,98342190000,103204930000,103112100000,128173740000,144803480000,145692870000,153488170000,162126540000,172134410000,,
Tajikistan,TJK,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13117000,23852000,38125000,53105000,,79622000,108618000,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,
Middle East & North Africa (IDA & IBRD countries),TMN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,51800000,59300000,63500000,64300000,62800000,145800000,,,,,,,,,,,,,,,,,,,,789200000,833000000,905600000,1019600000,1246000000,1437000000,1667100000,2207100000,2608400000,2702200000,,2981600000,3436900000,3823000000,4302200000,4398400000,4398400000,4730300000,,,
Tunisia,TUN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,17400000,21700000,29100000,45000000,51000000,56100000,82800000,98100000,102900000,116800000,146900000,154700000,178700000,167300000,172500000,220900000,226400000,325300000,439200000,426300000,477900000,509900000,677500000,770700000,954700000,1023200000,1118400000,1220000000,1328200000,1445200000,1546900000,1780800000,1837300000,1925100000,2204900000,2446200000,2823900000,3431500000,3880900000,5209800000,5782100000,,,,,,,,,
Turkey,TUR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,79460508143.89,78867008341.5,85607140400.38,95462750653.5,109198182214.02,129420138280.22,151128951613.74,177726174418.37,201397532136.88,225136923241.4,284345797539.72,321169498575.45,351882567464.35,
Tuvalu,TUV,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,
Uganda,UGA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,
Ukraine,UKR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11765300000,14300800000,19637700000,25073026100,29905215723,40912200000,55460100000,70412500000,93467200000,117579200000,115333600000,136542300000,159453200000,181728000000,191822000000,185420300000,190080500000,136364700000,185337500000,233240700000,278951800000,,
Upper middle income,UMC,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,83000,137000,285000,477000,836000,1310000,1828000,3371000,4794000,7153000,7170000,9598000,13819000,27922000,60004000,103597000,178414000,331000000,699000000,1713000000,3140000000,5249000000,7772000000,10572000000,13899000000,17335000000,20212000000,17482000000,19711000000,17843057973.02,16158341492.8532,16350765699.48,18845819431.44,22918152750.2156,26534799539.9166,30273453134.5,37106502391.01,61974354691.05,71770107250,84465336784.55,100476824613.95,118730043752.01,139390600000,150802400000,167181300000,183715600000,198023300000,217694900000,,
United States,USA,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,50480000000,60930000000,72730000000,81970000000,87950000000,103510000000,117730000000,135440000000,154070000000,179110000000,196910000000,204570000000,234790000000,260420000000,279150000000,298590000000,329520000000,354860000000,383590000000,400460000000,418450000000,433080000000,466580000000,489910000000,515120000000,545290000000,577940000000,617820000000,659300000000,723262000000,739425000000,763276000000,808978900000,853397000000,905682000000,947297000000,974497100000,950663000000,970903000000,903206000000,937959000000,1091780000000,1140055000000,1190781100000,1224603100000,1283671900000,1344611900000,1402228000000,1420775800000,
Uzbekistan,UZB,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565111200000,6024291400000,7760309500000,9642522508000,10539488896500,12317239410880.8,13740024222997,18809158456259.7,23601317809597.7,,
St. Vincent and the Grenadines,VCT,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,8700000,8800000,9100000,9500000,10700000,11600000,13600000,15400000,16100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Venezuela, RB",VEN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,
World,WLD,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9258422,9779560,9983170,10407710,11474533,11549493,11593464,12439350,,
Kosovo,XKX,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,39000000,49000000,68000000,72000000,80000000,86000000,120000000,132000000,160000000,185000000,240000000,271000000,313000000,387000000,571000000,850000000,956000000,1339000000,1342000000,1464000000,1677000000,1878000000,2034000000,2799000000,3324000000,3917000000,4122000000,4274000000,5041400000,5245000000,6506000000,8042700000,8473000000,9633000000,11129000000,12721000000,14380000000,15265000000,16266016000,17262559000,20873854000,22096103000,24186429000,24268178000,27109152000,26048267000,28867452000,25397414984,,
Zambia,ZMB,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,2600,300,1000,1100,900,600,0,0,0,,11960.513,5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
